id,content_type,category_id,category_name,grade_id,grade_name,item,description
CCSS.MATH.CONTENT.K.G.A.1,MATH.CONTENT,G,Geometry,K,Kindergarten,A1,"Describe objects in the environment using names of shapes, and describe the relative positions of these objects using terms such as above, below, beside, in front of, behind, and next to."
CCSS.MATH.CONTENT.K.G.A.2,MATH.CONTENT,G,Geometry,K,Kindergarten,A2,Correctly name shapes regardless of their orientations or overall size.
CCSS.MATH.CONTENT.K.G.A.3,MATH.CONTENT,G,Geometry,K,Kindergarten,A3,"Identify shapes as two-dimensional (lying in a plane, ""flat"") or three-dimensional (""solid"")."
CCSS.MATH.CONTENT.K.G.B.4,MATH.CONTENT,G,Geometry,K,Kindergarten,B4,"Analyze and compare two- and three-dimensional shapes, in different sizes and orientations, using informal language to describe their similarities, differences, parts (e.g., number of sides and vertices/""corners"") and other attributes (e.g., having sides of equal length)."
CCSS.MATH.CONTENT.K.G.B.5,MATH.CONTENT,G,Geometry,K,Kindergarten,B5,"Model shapes in the world by building shapes from components (e.g., sticks and clay balls) and drawing shapes."
CCSS.MATH.CONTENT.K.G.B.6,MATH.CONTENT,G,Geometry,K,Kindergarten,B6,"Compose simple shapes to form larger shapes. For example, ""Can you join these two triangles with full sides touching to make a rectangle?"""
CCSS.MATH.CONTENT.K.MD.A.1,MATH.CONTENT,MD,Measurement & Data,K,Kindergarten,A1,"Describe measurable attributes of objects, such as length or weight. Describe several measurable attributes of a single object."
CCSS.MATH.CONTENT.K.MD.A.2,MATH.CONTENT,MD,Measurement & Data,K,Kindergarten,A2,"Directly compare two objects with a measurable attribute in common, to see which object has ""more of""/""less of"" the attribute, and describe the difference. For example, directly compare the heights of two children and describe one child as taller/shorter."
CCSS.MATH.CONTENT.K.MD.B.3,MATH.CONTENT,MD,Measurement & Data,K,Kindergarten,B3,Classify objects into given categories; count the numbers of objects in each category and sort the categories by count.1
CCSS.MATH.CONTENT.K.NBT.A.1,MATH.CONTENT,NBT,Number & Operations in Base Ten,K,Kindergarten,A1,"Compose and decompose numbers from 11 to 19 into ten ones and some further ones, e.g., by using objects or drawings, and record each composition or decomposition by a drawing or equation (such as 18 = 10 + 8); understand that these numbers are composed of ten ones and one, two, three, four, five, six, seven, eight, or nine ones."
CCSS.MATH.CONTENT.K.OA.A.1,MATH.CONTENT,OA,Operations & Algebraic Thinking,K,Kindergarten,A1,"Represent addition and subtraction with objects, fingers, mental images, drawings1, sounds (e.g., claps), acting out situations, verbal explanations, expressions, or equations."
CCSS.MATH.CONTENT.K.OA.A.2,MATH.CONTENT,OA,Operations & Algebraic Thinking,K,Kindergarten,A2,"Solve addition and subtraction word problems, and add and subtract within 10, e.g., by using objects or drawings to represent the problem."
CCSS.MATH.CONTENT.K.OA.A.3,MATH.CONTENT,OA,Operations & Algebraic Thinking,K,Kindergarten,A3,"Decompose numbers less than or equal to 10 into pairs in more than one way, e.g., by using objects or drawings, and record each decomposition by a drawing or equation (e.g., 5 = 2 + 3 and 5 = 4 + 1)."
CCSS.MATH.CONTENT.K.OA.A.4,MATH.CONTENT,OA,Operations & Algebraic Thinking,K,Kindergarten,A4,"For any number from 1 to 9, find the number that makes 10 when added to the given number, e.g., by using objects or drawings, and record the answer with a drawing or equation."
CCSS.MATH.CONTENT.K.OA.A.5,MATH.CONTENT,OA,Operations & Algebraic Thinking,K,Kindergarten,A5,Fluently add and subtract within 5.
CCSS.MATH.CONTENT.1.G.A.1,MATH.CONTENT,G,Geometry,1,Grade 1,A1,"Distinguish between defining attributes (e.g., triangles are closed and three-sided) versus non-defining attributes (e.g., color, orientation, overall size); build and draw shapes to possess defining attributes."
CCSS.MATH.CONTENT.1.G.A.2,MATH.CONTENT,G,Geometry,1,Grade 1,A2,"Compose two-dimensional shapes (rectangles, squares, trapezoids, triangles, half-circles, and quarter-circles) or three-dimensional shapes (cubes, right rectangular prisms, right circular cones, and right circular cylinders) to create a composite shape, and compose new shapes from the composite shape.1"
CCSS.MATH.CONTENT.1.G.A.3,MATH.CONTENT,G,Geometry,1,Grade 1,A3,"Partition circles and rectangles into two and four equal shares, describe the shares using the words halves, fourths, and quarters, and use the phrases half of, fourth of, and quarter of. Describe the whole as two of, or four of the shares. Understand for these examples that decomposing into more equal shares creates smaller shares."
CCSS.MATH.CONTENT.1.MD.A.1,MATH.CONTENT,MD,Measurement & Data,1,Grade 1,A1,Order three objects by length; compare the lengths of two objects indirectly by using a third object.
CCSS.MATH.CONTENT.1.MD.A.2,MATH.CONTENT,MD,Measurement & Data,1,Grade 1,A2,"Express the length of an object as a whole number of length units, by laying multiple copies of a shorter object (the length unit) end to end; understand that the length measurement of an object is the number of same-size length units that span it with no gaps or overlaps. Limit to contexts where the object being measured is spanned by a whole number of length units with no gaps or overlaps."
CCSS.MATH.CONTENT.1.MD.B.3,MATH.CONTENT,MD,Measurement & Data,1,Grade 1,B3,Tell and write time in hours and half-hours using analog and digital clocks.
CCSS.MATH.CONTENT.1.MD.C.4,MATH.CONTENT,MD,Measurement & Data,1,Grade 1,C4,"Organize, represent, and interpret data with up to three categories; ask and answer questions about the total number of data points, how many in each category, and how many more or less are in one category than in another."
CCSS.MATH.CONTENT.1.NBT.A.1,MATH.CONTENT,NBT,Number & Operations in Base Ten,1,Grade 1,A1,"Count to 120, starting at any number less than 120. In this range, read and write numerals and represent a number of objects with a written numeral."
CCSS.MATH.CONTENT.1.NBT.B.2,MATH.CONTENT,NBT,Number & Operations in Base Ten,1,Grade 1,B2,Understand that the two digits of a two-digit number represent amounts of tens and ones. Understand the following as special cases:
CCSS.MATH.CONTENT.1.NBT.B.2.a,MATH.CONTENT,NBT,Number & Operations in Base Ten,1,Grade 1,B2a,"10 can be thought of as a bundle of ten ones — called a ""ten."""
CCSS.MATH.CONTENT.1.NBT.B.2.b,MATH.CONTENT,NBT,Number & Operations in Base Ten,1,Grade 1,B2b,"The numbers from 11 to 19 are composed of a ten and one, two, three, four, five, six, seven, eight, or nine ones."
CCSS.MATH.CONTENT.1.NBT.B.2.c,MATH.CONTENT,NBT,Number & Operations in Base Ten,1,Grade 1,B2c,"The numbers 10, 20, 30, 40, 50, 60, 70, 80, 90 refer to one, two, three, four, five, six, seven, eight, or nine tens (and 0 ones)."
CCSS.MATH.CONTENT.1.NBT.B.3,MATH.CONTENT,NBT,Number & Operations in Base Ten,1,Grade 1,B3,"Compare two two-digit numbers based on meanings of the tens and ones digits, recording the results of comparisons with the symbols >, =, and <."
CCSS.MATH.CONTENT.1.NBT.C.4,MATH.CONTENT,NBT,Number & Operations in Base Ten,1,Grade 1,C4,"Add within 100, including adding a two-digit number and a one-digit number, and adding a two-digit number and a multiple of 10, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method and explain the reasoning used. Understand that in adding two-digit numbers, one adds tens and tens, ones and ones; and sometimes it is necessary to compose a ten."
CCSS.MATH.CONTENT.1.NBT.C.5,MATH.CONTENT,NBT,Number & Operations in Base Ten,1,Grade 1,C5,"Given a two-digit number, mentally find 10 more or 10 less than the number, without having to count; explain the reasoning used."
CCSS.MATH.CONTENT.1.NBT.C.6,MATH.CONTENT,NBT,Number & Operations in Base Ten,1,Grade 1,C6,"Subtract multiples of 10 in the range 10-90 from multiples of 10 in the range 10-90 (positive or zero differences), using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method and explain the reasoning used."
CCSS.MATH.CONTENT.1.OA.A.1,MATH.CONTENT,OA,Operations & Algebraic Thinking,1,Grade 1,A1,"Use addition and subtraction within 20 to solve word problems involving situations of adding to, taking from, putting together, taking apart, and comparing, with unknowns in all positions, e.g., by using objects, drawings, and equations with a symbol for the unknown number to represent the problem.1"
CCSS.MATH.CONTENT.1.OA.A.2,MATH.CONTENT,OA,Operations & Algebraic Thinking,1,Grade 1,A2,"Solve word problems that call for addition of three whole numbers whose sum is less than or equal to 20, e.g., by using objects, drawings, and equations with a symbol for the unknown number to represent the problem."
CCSS.MATH.CONTENT.1.OA.B.3,MATH.CONTENT,OA,Operations & Algebraic Thinking,1,Grade 1,B3,"Apply properties of operations as strategies to add and subtract.2 Examples: If 8 + 3 = 11 is known, then 3 + 8 = 11 is also known. (Commutative property of addition.) To add 2 + 6 + 4, the second two numbers can be added to make a ten, so 2 + 6 + 4 = 2 + 10 = 12. (Associative property of addition.)"
CCSS.MATH.CONTENT.1.OA.B.4,MATH.CONTENT,OA,Operations & Algebraic Thinking,1,Grade 1,B4,"Understand subtraction as an unknown-addend problem. For example, subtract 10 - 8 by finding the number that makes 10 when added to 8."
CCSS.MATH.CONTENT.1.OA.C.5,MATH.CONTENT,OA,Operations & Algebraic Thinking,1,Grade 1,C5,"Relate counting to addition and subtraction (e.g., by counting on 2 to add 2)."
CCSS.MATH.CONTENT.1.OA.C.6,MATH.CONTENT,OA,Operations & Algebraic Thinking,1,Grade 1,C6,"Add and subtract within 20, demonstrating fluency for addition and subtraction within 10. Use strategies such as counting on; making ten (e.g., 8 + 6 = 8 + 2 + 4 = 10 + 4 = 14); decomposing a number leading to a ten (e.g., 13 - 4 = 13 - 3 - 1 = 10 - 1 = 9); using the relationship between addition and subtraction (e.g., knowing that 8 + 4 = 12, one knows 12 - 8 = 4); and creating equivalent but easier or known sums (e.g., adding 6 + 7 by creating the known equivalent 6 + 6 + 1 = 12 + 1 = 13)."
CCSS.MATH.CONTENT.1.OA.D.7,MATH.CONTENT,OA,Operations & Algebraic Thinking,1,Grade 1,D7,"Understand the meaning of the equal sign, and determine if equations involving addition and subtraction are true or false. For example, which of the following equations are true and which are false? 6 = 6, 7 = 8 - 1, 5 + 2 = 2 + 5, 4 + 1 = 5 + 2."
CCSS.MATH.CONTENT.1.OA.D.8,MATH.CONTENT,OA,Operations & Algebraic Thinking,1,Grade 1,D8,"Determine the unknown whole number in an addition or subtraction equation relating three whole numbers. For example, determine the unknown number that makes the equation true in each of the equations 8 + ? = 11, 5 = _ - 3, 6 + 6 = _."
CCSS.MATH.CONTENT.2.G.A.1,MATH.CONTENT,G,Geometry,2,Grade 2,A1,"Recognize and draw shapes having specified attributes, such as a given number of angles or a given number of equal faces.1 Identify triangles, quadrilaterals, pentagons, hexagons, and cubes."
CCSS.MATH.CONTENT.2.G.A.2,MATH.CONTENT,G,Geometry,2,Grade 2,A2,Partition a rectangle into rows and columns of same-size squares and count to find the total number of them.
CCSS.MATH.CONTENT.2.G.A.3,MATH.CONTENT,G,Geometry,2,Grade 2,A3,"Partition circles and rectangles into two, three, or four equal shares, describe the shares using the words halves, thirds, half of, a third of, etc., and describe the whole as two halves, three thirds, four fourths. Recognize that equal shares of identical wholes need not have the same shape."
CCSS.MATH.CONTENT.2.MD.A.1,MATH.CONTENT,MD,Measurement & Data,2,Grade 2,A1,"Measure the length of an object by selecting and using appropriate tools such as rulers, yardsticks, meter sticks, and measuring tapes."
CCSS.MATH.CONTENT.2.MD.A.2,MATH.CONTENT,MD,Measurement & Data,2,Grade 2,A2,"Measure the length of an object twice, using length units of different lengths for the two measurements; describe how the two measurements relate to the size of the unit chosen."
